,contrast,label,maskSpeed,startVal,targLoc,trial
0,0.8,1-above_h,1,0.8,above,0
1,0.5,1-above_h,1,0.8,above,1
2,0.2,1-above_h,1,0.8,above,2
3,0.0,1-above_h,1,0.8,above,3
4,0.0,1-above_h,1,0.8,above,4
5,0.0,1-above_h,1,0.8,above,5
6,0.3,1-above_h,1,0.8,above,6
7,0.3,1-above_h,1,0.8,above,7
8,0.09999999999999998,1-above_h,1,0.8,above,8
9,0.09999999999999998,1-above_h,1,0.8,above,9
10,0.0,1-above_h,1,0.8,above,10
11,0.0,1-above_h,1,0.8,above,11
12,0.0,1-above_h,1,0.8,above,12
13,0.0,1-above_h,1,0.8,above,13
14,0.0,1-above_h,1,0.8,above,14
15,0.0,1-above_h,1,0.8,above,15
16,0.0,1-above_h,1,0.8,above,16
17,0.2,1-above_h,1,0.8,above,17
18,0.2,1-above_h,1,0.8,above,18
19,0.1,1-above_h,1,0.8,above,19
20,0.1,1-above_h,1,0.8,above,20
21,0.0,1-above_h,1,0.8,above,21
22,0.1,1-above_h,1,0.8,above,22
23,0.1,1-above_h,1,0.8,above,23
24,0.05,1-above_h,1,0.8,above,24
25,0.1,1-above_h,1,0.8,above,25
26,0.1,1-above_h,1,0.8,above,26
27,0.07,1-above_h,1,0.8,above,27
28,0.07,1-above_h,1,0.8,above,28
29,0.04000000000000001,1-above_h,1,0.8,above,29
30,0.04000000000000001,1-above_h,1,0.8,above,30
31,0.010000000000000009,1-above_h,1,0.8,above,31
32,0.04000000000000001,1-above_h,1,0.8,above,32
33,0.04000000000000001,1-above_h,1,0.8,above,33
34,0.010000000000000009,1-above_h,1,0.8,above,34
35,0.04000000000000001,1-above_h,1,0.8,above,35
0,0.1,1-above_l,1,0.1,above,0
1,0.0,1-above_l,1,0.1,above,1
2,0.3,1-above_l,1,0.1,above,2
3,0.3,1-above_l,1,0.1,above,3
4,0.09999999999999998,1-above_l,1,0.1,above,4
5,0.09999999999999998,1-above_l,1,0.1,above,5
6,0.0,1-above_l,1,0.1,above,6
7,0.2,1-above_l,1,0.1,above,7
8,0.2,1-above_l,1,0.1,above,8
9,0.1,1-above_l,1,0.1,above,9
10,0.1,1-above_l,1,0.1,above,10
11,0.0,1-above_l,1,0.1,above,11
12,0.1,1-above_l,1,0.1,above,12
13,0.1,1-above_l,1,0.1,above,13
14,0.05,1-above_l,1,0.1,above,14
15,0.1,1-above_l,1,0.1,above,15
16,0.1,1-above_l,1,0.1,above,16
17,0.07,1-above_l,1,0.1,above,17
18,0.07,1-above_l,1,0.1,above,18
19,0.04000000000000001,1-above_l,1,0.1,above,19
20,0.04000000000000001,1-above_l,1,0.1,above,20
21,0.010000000000000009,1-above_l,1,0.1,above,21
22,0.04000000000000001,1-above_l,1,0.1,above,22
23,0.07,1-above_l,1,0.1,above,23
24,0.07,1-above_l,1,0.1,above,24
25,0.04000000000000001,1-above_l,1,0.1,above,25
26,0.04000000000000001,1-above_l,1,0.1,above,26
27,0.010000000000000009,1-above_l,1,0.1,above,27
28,0.010000000000000009,1-above_l,1,0.1,above,28
29,0.04000000000000001,1-above_l,1,0.1,above,29
30,0.07,1-above_l,1,0.1,above,30
31,0.07,1-above_l,1,0.1,above,31
32,0.04000000000000001,1-above_l,1,0.1,above,32
33,0.04000000000000001,1-above_l,1,0.1,above,33
34,0.010000000000000009,1-above_l,1,0.1,above,34
35,0.010000000000000009,1-above_l,1,0.1,above,35
0,0.8,1-below_h,1,0.8,below,0
1,0.5,1-below_h,1,0.8,below,1
2,0.2,1-below_h,1,0.8,below,2
3,0.0,1-below_h,1,0.8,below,3
4,0.3,1-below_h,1,0.8,below,4
5,0.3,1-below_h,1,0.8,below,5
6,0.09999999999999998,1-below_h,1,0.8,below,6
7,0.09999999999999998,1-below_h,1,0.8,below,7
8,0.0,1-below_h,1,0.8,below,8
9,0.0,1-below_h,1,0.8,below,9
10,0.2,1-below_h,1,0.8,below,10
11,0.2,1-below_h,1,0.8,below,11
12,0.1,1-below_h,1,0.8,below,12
13,0.1,1-below_h,1,0.8,below,13
14,0.0,1-below_h,1,0.8,below,14
15,0.1,1-below_h,1,0.8,below,15
16,0.1,1-below_h,1,0.8,below,16
17,0.05,1-below_h,1,0.8,below,17
18,0.05,1-below_h,1,0.8,below,18
19,0.0,1-below_h,1,0.8,below,19
20,0.0,1-below_h,1,0.8,below,20
21,0.05,1-below_h,1,0.8,below,21
22,0.05,1-below_h,1,0.8,below,22
23,0.020000000000000004,1-below_h,1,0.8,below,23
24,0.05,1-below_h,1,0.8,below,24
25,0.05,1-below_h,1,0.8,below,25
26,0.020000000000000004,1-below_h,1,0.8,below,26
27,0.020000000000000004,1-below_h,1,0.8,below,27
28,0.05,1-below_h,1,0.8,below,28
29,0.05,1-below_h,1,0.8,below,29
30,0.020000000000000004,1-below_h,1,0.8,below,30
31,0.020000000000000004,1-below_h,1,0.8,below,31
32,0.05,1-below_h,1,0.8,below,32
33,0.05,1-below_h,1,0.8,below,33
34,0.020000000000000004,1-below_h,1,0.8,below,34
35,0.05,1-below_h,1,0.8,below,35
0,0.1,1-below_l,1,0.1,below,0
1,0.0,1-below_l,1,0.1,below,1
2,0.0,1-below_l,1,0.1,below,2
3,0.3,1-below_l,1,0.1,below,3
4,0.3,1-below_l,1,0.1,below,4
5,0.09999999999999998,1-below_l,1,0.1,below,5
6,0.09999999999999998,1-below_l,1,0.1,below,6
7,0.0,1-below_l,1,0.1,below,7
8,0.0,1-below_l,1,0.1,below,8
9,0.2,1-below_l,1,0.1,below,9
10,0.2,1-below_l,1,0.1,below,10
11,0.1,1-below_l,1,0.1,below,11
12,0.1,1-below_l,1,0.1,below,12
13,0.0,1-below_l,1,0.1,below,13
14,0.1,1-below_l,1,0.1,below,14
15,0.1,1-below_l,1,0.1,below,15
16,0.05,1-below_l,1,0.1,below,16
17,0.05,1-below_l,1,0.1,below,17
18,0.0,1-below_l,1,0.1,below,18
19,0.05,1-below_l,1,0.1,below,19
20,0.05,1-below_l,1,0.1,below,20
21,0.020000000000000004,1-below_l,1,0.1,below,21
22,0.05,1-below_l,1,0.1,below,22
23,0.05,1-below_l,1,0.1,below,23
24,0.020000000000000004,1-below_l,1,0.1,below,24
25,0.05,1-below_l,1,0.1,below,25
26,0.05,1-below_l,1,0.1,below,26
27,0.020000000000000004,1-below_l,1,0.1,below,27
28,0.05,1-below_l,1,0.1,below,28
29,0.05,1-below_l,1,0.1,below,29
30,0.020000000000000004,1-below_l,1,0.1,below,30
31,0.05,1-below_l,1,0.1,below,31
32,0.05,1-below_l,1,0.1,below,32
33,0.020000000000000004,1-below_l,1,0.1,below,33
34,0.05,1-below_l,1,0.1,below,34
35,0.08,1-below_l,1,0.1,below,35
0,0.8,2-above_h,2,0.8,above,0
1,0.5,2-above_h,2,0.8,above,1
2,0.2,2-above_h,2,0.8,above,2
3,0.0,2-above_h,2,0.8,above,3
4,0.3,2-above_h,2,0.8,above,4
5,0.3,2-above_h,2,0.8,above,5
6,0.09999999999999998,2-above_h,2,0.8,above,6
7,0.09999999999999998,2-above_h,2,0.8,above,7
8,0.0,2-above_h,2,0.8,above,8
9,0.0,2-above_h,2,0.8,above,9
10,0.2,2-above_h,2,0.8,above,10
11,0.2,2-above_h,2,0.8,above,11
12,0.1,2-above_h,2,0.8,above,12
13,0.1,2-above_h,2,0.8,above,13
14,0.0,2-above_h,2,0.8,above,14
15,0.0,2-above_h,2,0.8,above,15
16,0.1,2-above_h,2,0.8,above,16
17,0.1,2-above_h,2,0.8,above,17
18,0.05,2-above_h,2,0.8,above,18
19,0.05,2-above_h,2,0.8,above,19
20,0.0,2-above_h,2,0.8,above,20
21,0.0,2-above_h,2,0.8,above,21
22,0.0,2-above_h,2,0.8,above,22
23,0.05,2-above_h,2,0.8,above,23
24,0.05,2-above_h,2,0.8,above,24
25,0.020000000000000004,2-above_h,2,0.8,above,25
26,0.020000000000000004,2-above_h,2,0.8,above,26
27,0.0,2-above_h,2,0.8,above,27
28,0.03,2-above_h,2,0.8,above,28
29,0.03,2-above_h,2,0.8,above,29
30,0.0,2-above_h,2,0.8,above,30
31,0.0,2-above_h,2,0.8,above,31
32,0.0,2-above_h,2,0.8,above,32
33,0.0,2-above_h,2,0.8,above,33
34,0.0,2-above_h,2,0.8,above,34
35,0.03,2-above_h,2,0.8,above,35
0,0.1,2-above_l,2,0.1,above,0
1,0.0,2-above_l,2,0.1,above,1
2,0.0,2-above_l,2,0.1,above,2
3,0.3,2-above_l,2,0.1,above,3
4,0.3,2-above_l,2,0.1,above,4
5,0.09999999999999998,2-above_l,2,0.1,above,5
6,0.09999999999999998,2-above_l,2,0.1,above,6
7,0.0,2-above_l,2,0.1,above,7
8,0.0,2-above_l,2,0.1,above,8
9,0.2,2-above_l,2,0.1,above,9
10,0.2,2-above_l,2,0.1,above,10
11,0.1,2-above_l,2,0.1,above,11
12,0.1,2-above_l,2,0.1,above,12
13,0.0,2-above_l,2,0.1,above,13
14,0.0,2-above_l,2,0.1,above,14
15,0.0,2-above_l,2,0.1,above,15
16,0.0,2-above_l,2,0.1,above,16
17,0.0,2-above_l,2,0.1,above,17
18,0.0,2-above_l,2,0.1,above,18
19,0.1,2-above_l,2,0.1,above,19
20,0.1,2-above_l,2,0.1,above,20
21,0.05,2-above_l,2,0.1,above,21
22,0.05,2-above_l,2,0.1,above,22
23,0.0,2-above_l,2,0.1,above,23
24,0.0,2-above_l,2,0.1,above,24
25,0.05,2-above_l,2,0.1,above,25
26,0.1,2-above_l,2,0.1,above,26
27,0.1,2-above_l,2,0.1,above,27
28,0.07,2-above_l,2,0.1,above,28
29,0.07,2-above_l,2,0.1,above,29
30,0.04000000000000001,2-above_l,2,0.1,above,30
31,0.04000000000000001,2-above_l,2,0.1,above,31
32,0.010000000000000009,2-above_l,2,0.1,above,32
33,0.010000000000000009,2-above_l,2,0.1,above,33
34,0.04000000000000001,2-above_l,2,0.1,above,34
35,0.04000000000000001,2-above_l,2,0.1,above,35
0,0.8,2-below_h,2,0.8,below,0
1,0.5,2-below_h,2,0.8,below,1
2,0.2,2-below_h,2,0.8,below,2
3,0.0,2-below_h,2,0.8,below,3
4,0.0,2-below_h,2,0.8,below,4
5,0.3,2-below_h,2,0.8,below,5
6,0.3,2-below_h,2,0.8,below,6
7,0.09999999999999998,2-below_h,2,0.8,below,7
8,0.09999999999999998,2-below_h,2,0.8,below,8
9,0.0,2-below_h,2,0.8,below,9
10,0.0,2-below_h,2,0.8,below,10
11,0.2,2-below_h,2,0.8,below,11
12,0.2,2-below_h,2,0.8,below,12
13,0.1,2-below_h,2,0.8,below,13
14,0.1,2-below_h,2,0.8,below,14
15,0.0,2-below_h,2,0.8,below,15
16,0.1,2-below_h,2,0.8,below,16
17,0.1,2-below_h,2,0.8,below,17
18,0.05,2-below_h,2,0.8,below,18
19,0.05,2-below_h,2,0.8,below,19
20,0.0,2-below_h,2,0.8,below,20
21,0.05,2-below_h,2,0.8,below,21
22,0.05,2-below_h,2,0.8,below,22
23,0.020000000000000004,2-below_h,2,0.8,below,23
24,0.05,2-below_h,2,0.8,below,24
25,0.05,2-below_h,2,0.8,below,25
26,0.020000000000000004,2-below_h,2,0.8,below,26
27,0.05,2-below_h,2,0.8,below,27
28,0.05,2-below_h,2,0.8,below,28
29,0.020000000000000004,2-below_h,2,0.8,below,29
30,0.05,2-below_h,2,0.8,below,30
31,0.05,2-below_h,2,0.8,below,31
32,0.020000000000000004,2-below_h,2,0.8,below,32
33,0.020000000000000004,2-below_h,2,0.8,below,33
34,0.0,2-below_h,2,0.8,below,34
35,0.0,2-below_h,2,0.8,below,35
0,0.1,2-below_l,2,0.1,below,0
1,0.0,2-below_l,2,0.1,below,1
2,0.3,2-below_l,2,0.1,below,2
3,0.3,2-below_l,2,0.1,below,3
4,0.09999999999999998,2-below_l,2,0.1,below,4
5,0.09999999999999998,2-below_l,2,0.1,below,5
6,0.0,2-below_l,2,0.1,below,6
7,0.2,2-below_l,2,0.1,below,7
8,0.2,2-below_l,2,0.1,below,8
9,0.1,2-below_l,2,0.1,below,9
10,0.1,2-below_l,2,0.1,below,10
11,0.0,2-below_l,2,0.1,below,11
12,0.0,2-below_l,2,0.1,below,12
13,0.1,2-below_l,2,0.1,below,13
14,0.1,2-below_l,2,0.1,below,14
15,0.05,2-below_l,2,0.1,below,15
16,0.05,2-below_l,2,0.1,below,16
17,0.1,2-below_l,2,0.1,below,17
18,0.1,2-below_l,2,0.1,below,18
19,0.07,2-below_l,2,0.1,below,19
20,0.07,2-below_l,2,0.1,below,20
21,0.04000000000000001,2-below_l,2,0.1,below,21
22,0.07,2-below_l,2,0.1,below,22
23,0.07,2-below_l,2,0.1,below,23
24,0.04000000000000001,2-below_l,2,0.1,below,24
25,0.07,2-below_l,2,0.1,below,25
26,0.07,2-below_l,2,0.1,below,26
27,0.04000000000000001,2-below_l,2,0.1,below,27
28,0.07,2-below_l,2,0.1,below,28
29,0.07,2-below_l,2,0.1,below,29
30,0.04000000000000001,2-below_l,2,0.1,below,30
31,0.04000000000000001,2-below_l,2,0.1,below,31
32,0.010000000000000009,2-below_l,2,0.1,below,32
33,0.010000000000000009,2-below_l,2,0.1,below,33
34,0.04000000000000001,2-below_l,2,0.1,below,34
35,0.04000000000000001,2-below_l,2,0.1,below,35
0,0.8,3-above_h,3,0.8,above,0
1,0.5,3-above_h,3,0.8,above,1
2,0.2,3-above_h,3,0.8,above,2
3,0.0,3-above_h,3,0.8,above,3
4,0.0,3-above_h,3,0.8,above,4
5,0.0,3-above_h,3,0.8,above,5
6,0.0,3-above_h,3,0.8,above,6
7,0.0,3-above_h,3,0.8,above,7
8,0.3,3-above_h,3,0.8,above,8
9,0.3,3-above_h,3,0.8,above,9
10,0.09999999999999998,3-above_h,3,0.8,above,10
11,0.09999999999999998,3-above_h,3,0.8,above,11
12,0.0,3-above_h,3,0.8,above,12
13,0.0,3-above_h,3,0.8,above,13
14,0.2,3-above_h,3,0.8,above,14
15,0.2,3-above_h,3,0.8,above,15
16,0.1,3-above_h,3,0.8,above,16
17,0.1,3-above_h,3,0.8,above,17
18,0.0,3-above_h,3,0.8,above,18
19,0.0,3-above_h,3,0.8,above,19
20,0.0,3-above_h,3,0.8,above,20
21,0.0,3-above_h,3,0.8,above,21
22,0.0,3-above_h,3,0.8,above,22
23,0.0,3-above_h,3,0.8,above,23
24,0.1,3-above_h,3,0.8,above,24
25,0.1,3-above_h,3,0.8,above,25
26,0.05,3-above_h,3,0.8,above,26
27,0.1,3-above_h,3,0.8,above,27
28,0.1,3-above_h,3,0.8,above,28
29,0.07,3-above_h,3,0.8,above,29
30,0.07,3-above_h,3,0.8,above,30
31,0.04000000000000001,3-above_h,3,0.8,above,31
32,0.07,3-above_h,3,0.8,above,32
33,0.07,3-above_h,3,0.8,above,33
34,0.04000000000000001,3-above_h,3,0.8,above,34
35,0.04000000000000001,3-above_h,3,0.8,above,35
0,0.1,3-above_l,3,0.1,above,0
1,0.4,3-above_l,3,0.1,above,1
2,0.10000000000000003,3-above_l,3,0.1,above,2
3,0.10000000000000003,3-above_l,3,0.1,above,3
4,0.0,3-above_l,3,0.1,above,4
5,0.2,3-above_l,3,0.1,above,5
6,0.2,3-above_l,3,0.1,above,6
7,0.0,3-above_l,3,0.1,above,7
8,0.1,3-above_l,3,0.1,above,8
9,0.1,3-above_l,3,0.1,above,9
10,0.0,3-above_l,3,0.1,above,10
11,0.0,3-above_l,3,0.1,above,11
12,0.0,3-above_l,3,0.1,above,12
13,0.0,3-above_l,3,0.1,above,13
14,0.05,3-above_l,3,0.1,above,14
15,0.1,3-above_l,3,0.1,above,15
16,0.1,3-above_l,3,0.1,above,16
17,0.05,3-above_l,3,0.1,above,17
18,0.05,3-above_l,3,0.1,above,18
19,0.08,3-above_l,3,0.1,above,19
20,0.08,3-above_l,3,0.1,above,20
21,0.05,3-above_l,3,0.1,above,21
22,0.05,3-above_l,3,0.1,above,22
23,0.020000000000000004,3-above_l,3,0.1,above,23
24,0.020000000000000004,3-above_l,3,0.1,above,24
25,0.0,3-above_l,3,0.1,above,25
26,0.0,3-above_l,3,0.1,above,26
27,0.03,3-above_l,3,0.1,above,27
28,0.03,3-above_l,3,0.1,above,28
29,0.06,3-above_l,3,0.1,above,29
30,0.06,3-above_l,3,0.1,above,30
31,0.03,3-above_l,3,0.1,above,31
32,0.03,3-above_l,3,0.1,above,32
33,0.0,3-above_l,3,0.1,above,33
34,0.03,3-above_l,3,0.1,above,34
35,0.06,3-above_l,3,0.1,above,35
0,0.8,3-below_h,3,0.8,below,0
1,0.5,3-below_h,3,0.8,below,1
2,0.2,3-below_h,3,0.8,below,2
3,0.0,3-below_h,3,0.8,below,3
4,0.0,3-below_h,3,0.8,below,4
